"","sample_pt","round","final_id","sample_id","subsite","julian_date","impatiens_abundance","native_bee_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","number_screened","spp_apicystis","spp_nbombi","spp_ascosphaera","spp_nceranae","spp_crithidia","spp_cexpoeki","spp_cbombi","spp_anycrithidia","spp_anynosema","spp_anyparasite","weightsPar"
"502","HR10","8","B. rufocinctus","8_HR10","harvieroad2",221,2,6,1.32088834314932,0.0788342585309365,3.00603795499732,0.252311149181915,0.151098447202601,1.49708861481648,2,1,0,0,0,0,0,0,0,0,1,1
"503","HR10","8","B. vosnesenskii","8_HR10","harvieroad2",221,2,6,1.32088834314932,0.0788342585309365,3.00603795499732,0.252311149181915,0.151098447202601,1.49708861481648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","HR10","9","B. impatiens","9_HR10","harvieroad2",228,1,0,0,1.46714758573451,1.6232492903979,0.252311149181915,0.151098447202601,1.49708861481648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","HR11","1",NA,"1_HR11","harvieroad2",142,0,0,0,0.903473594825037,2.32837960343874,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","HR11","10",NA,"10_HR11","harvieroad2",231,0,0,0,0.110100081923397,3.00902574208691,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","HR11","2",NA,"2_HR11","harvieroad2",158,0,0,0,1.36294396636054,2.20951501454263,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","HR11","3","B. flavifrons","3_HR11","harvieroad2",172,2,3,1.05492016798614,0.951051764341838,3.12775251583297,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","HR11","3","B. impatiens","3_HR11","harvieroad2",172,2,3,1.05492016798614,0.951051764341838,3.12775251583297,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","HR11","3","B. mixtus","3_HR11","harvieroad2",172,2,3,1.05492016798614,0.951051764341838,3.12775251583297,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","HR11","4",NA,"4_HR11","harvieroad2",179,0,0,0,1.49466779550377,2.5327543789925,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","HR11","5","B. mixtus","5_HR11","harvieroad2",191,0,1,0,1.39731233416238,2.40140054078154,0.23083346148518,0.0595315107387011,2.14976708309136,1,0,0,0,0,0,0,0,0,0,0,1
"513","HR11","7",NA,"7_HR11","harvieroad2",214,0,0,0,0.651818418022682,2.0899051114394,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","HR11","8","B. californicus","8_HR11","harvieroad2",221,0,2,0.693147180559945,1.38629436111989,1.61278385671974,0.23083346148518,0.0595315107387011,2.14976708309136,1,0,0,0,0,0,0,0,0,0,0,1
"515","HR11","8","B. vosnesenskii","8_HR11","harvieroad2",221,0,2,0.693147180559945,1.38629436111989,1.61278385671974,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","HR11","9",NA,"9_HR11","harvieroad2",228,0,0,0,1.25923291951957,2.38201704257487,0.23083346148518,0.0595315107387011,2.14976708309136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","HR12","1",NA,"1_HR12","harvieroad2",142,0,0,0,1.20567904997478,1.50514997831991,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","HR12","10",NA,"10_HR12","harvieroad2",231,0,0,0,1.20567904997478,1.50514997831991,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","HR12","3","B. flavifrons","3_HR12","harvieroad2",174,0,12,0.562335144618808,1.06413394268175,2.15533603746506,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","HR12","3","B. mixtus","3_HR12","harvieroad2",174,0,12,0.562335144618808,1.06413394268175,2.15533603746506,0.240550186327194,0.060668185076539,1.23639114523632,3,0,0,0,0,0,0,3,3,0,3,1
"521","HR12","4","B. flavifrons","4_HR12","harvieroad2",179,0,3,0.636514168294813,1.41955460321317,2.52113808370404,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","HR12","4","B. mixtus","4_HR12","harvieroad2",179,0,3,0.636514168294813,1.41955460321317,2.52113808370404,0.240550186327194,0.060668185076539,1.23639114523632,1,0,0,0,0,1,0,0,1,0,1,1
"523","HR12","5",NA,"5_HR12","harvieroad2",191,0,0,0,1.51031514732402,2.53402610605613,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","HR12","6",NA,"6_HR12","harvieroad2",201,0,0,0,0.268083982549817,3.02160271602824,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","HR12","7","B. impatiens","7_HR12","harvieroad2",214,1,6,0.410116318288409,0.832490671379545,2.12057393120585,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","HR12","7","B. rufocinctus","7_HR12","harvieroad2",214,1,6,0.410116318288409,0.832490671379545,2.12057393120585,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","HR12","8",NA,"8_HR12","harvieroad2",221,0,0,0,0.832490671379545,2.12057393120585,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","HR12","9","B. californicus","9_HR12","harvieroad2",228,0,1,0,0.448247380404822,2.05690485133647,0.240550186327194,0.060668185076539,1.23639114523632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","HR12A","1","B. flavifrons","1_HR12A","harvieroad2",142,0,2,0.693147180559945,0.693147180559945,1.32221929473392,0.303299181083187,0.116408713590104,1.44309053139945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","HR12A","1","B. mixtus","1_HR12A","harvieroad2",142,0,2,0.693147180559945,0.693147180559945,1.32221929473392,0.303299181083187,0.116408713590104,1.44309053139945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","HR12B","2","B. flavifrons","2_HR12B","harvieroad2",158,0,3,0,0.994353691762369,2.14921911265538,0.17685433013825,0.0391391322693224,1.2059066899484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","HR12C","10","B. californicus","10_HR12C","harvieroad2",231,0,1,0,1.37680775047296,1.41497334797082,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","HR12C","5","B. flavifrons","5_HR12C","harvieroad2",191,0,9,0,1.04643531404571,3.34654855854847,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","HR12C","6","B. impatiens","6_HR12C","harvieroad2",201,2,3,1.05492016798614,0.231182555612833,3.01828430842653,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","HR12C","6","B. mixtus","6_HR12C","harvieroad2",201,2,3,1.05492016798614,0.231182555612833,3.01828430842653,0.24451796333743,0.0497091371726125,1.71458197124872,1,0,1,0,0,0,0,1,1,1,1,1
"536","HR12C","6","B. vosnesenskii","6_HR12C","harvieroad2",201,2,3,1.05492016798614,0.231182555612833,3.01828430842653,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","HR12C","7","B. impatiens","7_HR12C","harvieroad2",214,4,5,0.964962923007428,1.2367339863166,2.1846914308176,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","HR12C","7","B. mixtus","7_HR12C","harvieroad2",214,4,5,0.964962923007428,1.2367339863166,2.1846914308176,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","HR12C","7","B. vosnesenskii","7_HR12C","harvieroad2",214,4,5,0.964962923007428,1.2367339863166,2.1846914308176,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","HR12C","8","B. californicus","8_HR12C","harvieroad2",221,2,4,0.636514168294813,1.30706237811781,1.51851393987789,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","HR12C","8","B. impatiens","8_HR12C","harvieroad2",221,2,4,0.636514168294813,1.30706237811781,1.51851393987789,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","HR12C","9","B. impatiens","9_HR12C","harvieroad2",228,1,0,0,0.908435057630547,2.12710479836481,0.24451796333743,0.0497091371726125,1.71458197124872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","HR13","1","B. mixtus","1_HR13","",142,0,1,0,0.414736179272635,3.05037975626146,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","HR13","10",NA,"10_HR13","",231,0,0,0,0.85158425391957,1.34242268082221,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","HR13","2",NA,"2_HR13","",158,0,0,0,0.223769265827362,3.01786771896351,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","HR13","3",NA,"3_HR13","",172,0,0,0,0.746947892203958,3.09447112864164,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","HR13","4",NA,"4_HR13","",179,0,0,0,1.49409634613308,2.6159500516564,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","HR13","5",NA,"5_HR13","",191,0,0,0,1.02946611506915,2.15228834438306,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","HR13","7",NA,"7_HR13","",214,0,0,0,0.85158425391957,1.34242268082221,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","HR13","8","B. impatiens","8_HR13","",221,1,0,0,0.693147180559945,1.32221929473392,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","HR13","9",NA,"9_HR13","",228,0,0,0,1.09861228866811,1.49136169383427,0.135771466044107,0.0674517289628765,2.19592400000903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","HR14","10",NA,"10_HR14","harvieroad2",231,0,0,0,0.85158425391957,1.34242268082221,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","HR14","3","B. flavifrons","3_HR14","harvieroad2",172,0,4,1.38629436111989,0.870721836308867,2.12385164096709,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","HR14","3","B. mixtus","3_HR14","harvieroad2",172,0,4,1.38629436111989,0.870721836308867,2.12385164096709,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","HR14","3","B. rufocinctus","3_HR14","harvieroad2",172,0,4,1.38629436111989,0.870721836308867,2.12385164096709,0.179562554013522,0.044870621727416,1.37469123633363,1,0,0,0,0,0,0,0,0,0,0,1
"556","HR14","4","B. flavifrons","4_HR14","harvieroad2",179,0,1,0,1.58170369606595,2.54530711646582,0.179562554013522,0.044870621727416,1.37469123633363,1,0,0,0,0,0,0,0,0,0,0,1
"557","HR14","5",NA,"5_HR14","harvieroad2",191,0,0,0,1.47875152464795,2.23299611039215,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","HR14","6",NA,"6_HR14","harvieroad2",201,0,0,0,1.3334730391185,2.20682587603185,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","HR14","7","B. mixtus","7_HR14","harvieroad2",214,0,1,0,1.43788240632704,2.40483371661994,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","HR14","8","B. vosnesenskii","8_HR14","harvieroad2",221,0,1,0,0.793730055158425,2.11727129565576,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","HR14","9",NA,"9_HR14","harvieroad2",228,0,0,0,0.908435057630547,2.12710479836481,0.179562554013522,0.044870621727416,1.37469123633363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","HR14A","1","B. flavifrons","1_HR14A","harvieroad2",142,0,5,0.673011667009257,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","HR14A","1","B. mixtus","1_HR14A","harvieroad2",142,0,5,0.673011667009257,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","HR15","1",NA,"1_HR15","",142,0,0,0,0.00790035475764108,3.00086772153123,0.158571256092369,0.108519466985238,1.65500660249056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","HR16","1","B. mixtus","1_HR16","harvieroad1",141,0,5,0.673011667009257,0,4.00004342727686,0.12726907625418,0.122922515565644,2.05522242264313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","HR16","2","B. flavifrons","2_HR16","harvieroad1",158,0,9,0.936888307539016,0,3.00043407747932,0.12726907625418,0.122922515565644,2.05522242264313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","HR16","2","B. mixtus","2_HR16","harvieroad1",158,0,9,0.936888307539016,0,3.00043407747932,0.12726907625418,0.122922515565644,2.05522242264313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","HR16","3",NA,"3_HR16","harvieroad1",172,0,0,0,0.566085738959629,1.11394335230684,0.12726907625418,0.122922515565644,2.05522242264313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","HR16","4",NA,"4_HR16","harvieroad1",179,0,0,0,1.09861228866811,1.49136169383427,0.12726907625418,0.122922515565644,2.05522242264313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","HR18","1","B. impatiens","1_HR18","harvieroad1",141,1,2,1.09861228866811,0.0555460752688918,4.00436437110775,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","HR18","1","B. mixtus","1_HR18","harvieroad1",141,1,2,1.09861228866811,0.0555460752688918,4.00436437110775,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","HR18","1","B. vosnesenskii","1_HR18","harvieroad1",141,1,2,1.09861228866811,0.0555460752688918,4.00436437110775,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","HR18","2","B. mixtus","2_HR18","harvieroad1",158,0,4,0.562335144618808,1.63189549802705,2.63548374681491,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","HR18","2","B. rufocinctus","2_HR18","harvieroad1",158,0,4,0.562335144618808,1.63189549802705,2.63548374681491,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","HR18","3","B. flavifrons","3_HR18","harvieroad1",172,0,3,0.636514168294813,1.04643531404571,2.34830486304816,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","HR18","3","B. mixtus","3_HR18","harvieroad1",172,0,3,0.636514168294813,1.04643531404571,2.34830486304816,0.0760184940420513,0.152297521249339,2.11818355846352,1,0,0,0,0,0,0,1,1,0,1,1
"577","HR18","4","B. flavifrons","4_HR18","harvieroad1",179,0,2,0,2.2755123454371,2.92992956008459,0.0760184940420513,0.152297521249339,2.11818355846352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","HR19","1",NA,"1_HR19","",141,0,0,0,0.0157859373512602,3.00130093302042,0.154848221037447,0.146660989915294,2.17763668110173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","HR19A","10","B. californicus","10_HR19A","harvieroad1",232,1,2,1.09861228866811,1.84443972705697,2.30319605742049,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","HR19A","10","B. impatiens","10_HR19A","harvieroad1",232,1,2,1.09861228866811,1.84443972705697,2.30319605742049,0.153907060211074,0.138696697643207,2.13469418619697,1,0,0,0,0,0,0,0,0,0,0,1
"581","HR19A","10","B. rufocinctus","10_HR19A","harvieroad1",232,1,2,1.09861228866811,1.84443972705697,2.30319605742049,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","HR19A","2","B. flavifrons","2_HR19A","harvieroad1",158,0,23,0.295439191872116,1.81975582315214,2.58092497567562,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","HR19A","2","B. mixtus","2_HR19A","harvieroad1",158,0,23,0.295439191872116,1.81975582315214,2.58092497567562,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","HR19A","3","B. flavifrons","3_HR19A","harvieroad1",172,0,39,0.705498995286083,0.391124028416987,4.0306806639999,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","HR19A","3","B. mixtus","3_HR19A","harvieroad1",172,0,39,0.705498995286083,0.391124028416987,4.0306806639999,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","HR19A","3","B. rufocinctus","3_HR19A","harvieroad1",172,0,39,0.705498995286083,0.391124028416987,4.0306806639999,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","HR19A","4","B. flavifrons","4_HR19A","harvieroad1",179,0,33,0.425328293373262,1.3295781927353,3.1906117978136,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","HR19A","4","B. mixtus","4_HR19A","harvieroad1",179,0,33,0.425328293373262,1.3295781927353,3.1906117978136,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","HR19A","5","B. flavifrons","5_HR19A","harvieroad1",191,0,10,0.500402423538188,1.9619406343684,2.60314437262018,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","HR19A","5","B. mixtus","5_HR19A","harvieroad1",191,0,10,0.500402423538188,1.9619406343684,2.60314437262018,0.153907060211074,0.138696697643207,2.13469418619697,2,0,0,1,0,0,0,2,2,0,2,1
"591","HR19A","6","B. flavifrons","6_HR19A","harvieroad1",201,1,5,1.56071040904141,1.89820004221916,2.4814426285023,0.153907060211074,0.138696697643207,2.13469418619697,1,1,1,0,0,0,0,1,1,1,1,1
"592","HR19A","6","B. impatiens","6_HR19A","harvieroad1",201,1,5,1.56071040904141,1.89820004221916,2.4814426285023,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","HR19A","6","B. mixtus","6_HR19A","harvieroad1",201,1,5,1.56071040904141,1.89820004221916,2.4814426285023,0.153907060211074,0.138696697643207,2.13469418619697,2,0,0,0,0,0,0,1,1,0,1,1
"594","HR19A","6","B. rufocinctus","6_HR19A","harvieroad1",201,1,5,1.56071040904141,1.89820004221916,2.4814426285023,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","HR19A","6","B. vosnesenskii","6_HR19A","harvieroad1",201,1,5,1.56071040904141,1.89820004221916,2.4814426285023,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","HR19A","7",NA,"7_HR19A","harvieroad1",214,0,0,0,1.36294396636054,2.20951501454263,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","HR19A","8","B. impatiens","8_HR19A","harvieroad1",221,2,0,0,1.39208939585922,2.21218760440396,0.153907060211074,0.138696697643207,2.13469418619697,2,0,0,0,0,1,0,1,2,0,2,1
"598","HR19A","9","B. impatiens","9_HR19A","harvieroad1",228,2,0,0,0.793730055158425,2.11727129565576,0.153907060211074,0.138696697643207,2.13469418619697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","HR20A","1",NA,"1_HR20A","harvieroad1",142,0,0,0,1.02568211387787,3.34478512263266,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","HR20A","10","B. impatiens","10_HR20A","harvieroad1",232,1,0,0,1.46714758573451,1.6232492903979,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","HR20A","2",NA,"2_HR20A","harvieroad1",158,0,0,0,1.09861228866811,1.49136169383427,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","HR20A","3",NA,"3_HR20A","harvieroad1",174,0,0,0,1.85696081231053,1.74036268949424,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","HR20A","4","B. flavifrons","4_HR20A","harvieroad1",182,0,1,0,0.870721836308867,2.12385164096709,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","HR20A","5",NA,"5_HR20A","harvieroad1",191,0,0,0,1.73721959070254,1.72427586960079,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","HR20A","6",NA,"6_HR20A","harvieroad1",201,0,0,0,1.13217147791926,2.16136800223497,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","HR20A","7",NA,"7_HR20A","harvieroad1",214,0,0,0,1.79175946922805,1.78532983501077,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","HR20A","8",NA,"8_HR20A","harvieroad1",221,0,0,0,1.38629436111989,1.61278385671974,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","HR20A","9","B. impatiens","9_HR20A","harvieroad1",228,5,0,0,0.651818418022682,2.0899051114394,0,0.104640049211873,1.4216589601908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","HR21","1",NA,"1_HR21","harvieroad4",141,0,0,0,0.85158425391957,1.34242268082221,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","HR21","10",NA,"10_HR21","harvieroad4",231,0,0,0,0,1.04139268515823,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","HR21","2","B. impatiens","2_HR21","harvieroad4",158,1,5,1.01140426470735,0,2.00432137378264,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","HR21","2","B. mixtus","2_HR21","harvieroad4",158,1,5,1.01140426470735,0,2.00432137378264,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","HR21","2","B. rufocinctus","2_HR21","harvieroad4",158,1,5,1.01140426470735,0,2.00432137378264,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","HR21","3","B. mixtus","3_HR21","harvieroad4",172,0,1,0,0.566085738959629,1.11394335230684,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","HR21","4",NA,"4_HR21","harvieroad4",182,0,0,0,0.566085738959629,1.11394335230684,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","HR21","5",NA,"5_HR21","harvieroad4",191,0,0,0,0.85158425391957,1.34242268082221,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","HR21","6",NA,"6_HR21","harvieroad4",201,0,0,0,0.353288133485761,2.04921802267018,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","HR21","7",NA,"7_HR21","harvieroad4",214,0,0,0,0.566085738959629,1.11394335230684,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","HR21","9",NA,"9_HR21","harvieroad4",228,0,0,0,0.693147180559945,1.32221929473392,0.191208056591352,0.0895512903611181,1.64689594883869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","HR21A","3","B. flavifrons","3_HR21A","",172,0,3,0.636514168294813,0.870721836308867,2.12385164096709,0.0595326303428064,0.137395800103962,1.92734389000834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","HR21A","3","B. mixtus","3_HR21A","",172,0,3,0.636514168294813,0.870721836308867,2.12385164096709,0.0595326303428064,0.137395800103962,1.92734389000834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","HR21A","6",NA,"6_HR21A","",201,0,0,0,0.908435057630547,2.12710479836481,0.0595326303428064,0.137395800103962,1.92734389000834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
