"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance"
"730","NR",9,"NR01","9_NR01",TRUE,"nicomekl2",49.089725,-122.7790482,225,3,0.562335144618808,2,0,3.00043407747932,"NR9_01_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"731","NR",9,"NR01","9_NR01",TRUE,"nicomekl2",49.089725,-122.7790482,225,3,0.562335144618808,2,0,3.00043407747932,"NR9_01_04","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,1
"732","NR",9,"NR06A","9_NR06A",TRUE,"nicomekl1",49.0895774,-122.7639943,225,2,0,1,2.08250113279794,1.86923171973098,"NR9_06A_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"733","NR",9,"NR05A","9_NR05A",TRUE,"nicomekl1",49.0858886,-122.7602928,225,4,0,1,0.216342643383592,3.01745072951054,"NR9_05A_04","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,0
"734","NR",9,"NR12","9_NR12",TRUE,"nicomekl4",49.0789431,-122.7640991,225,2,1.03972077083992,3,1.38629436111989,1.61278385671974,"NR9_12_02","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,2
"735","NR",9,"NR14A","9_NR14A",TRUE,"nicomekl4",49.0803908,-122.7595179,225,4,0,1,1.20567904997478,2.49276038902684,"NR9_14A_04","B. impatiens",1,1,0,0,0,1,0,0,"worker",1,0,1,0
"736","PM",9,"PM63","9_PM63",TRUE,"pittmeadows3",49.2459944,-122.6670193,226,3,0,1,1.67438926704389,1.7160033436348,"PM9_63_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"737","PM",9,"PM63","9_PM63",TRUE,"pittmeadows3",49.2459944,-122.6670193,226,3,0,1,1.67438926704389,1.7160033436348,"PM9_63_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"738","PM",9,"PM63","9_PM63",TRUE,"pittmeadows3",49.2459944,-122.6670193,226,3,0,1,1.67438926704389,1.7160033436348,"PM9_63_02","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,0
"739","PM",9,"PM61","9_PM61",TRUE,"pittmeadows2",49.2545201,-122.6668191,226,4,0,1,0.304636097349238,2.04532297878666,"PM9_61_03","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"740","PM",9,"PM61","9_PM61",TRUE,"pittmeadows2",49.2545201,-122.6668191,226,4,0,1,0.304636097349238,2.04532297878666,"PM9_61_04","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"741","PM",9,"PM61","9_PM61",TRUE,"pittmeadows2",49.2545201,-122.6668191,226,4,0,1,0.304636097349238,2.04532297878666,"PM9_61_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"742","PM",9,"PM61","9_PM61",TRUE,"pittmeadows2",49.2545201,-122.6668191,226,4,0,1,0.304636097349238,2.04532297878666,"PM9_61_02","B. impatiens",1,1,0,0,0,0,1,0,"worker",1,0,1,0
"743","PM",9,"PM54A","9_PM54A",TRUE,"pittmeadows3",49.2423594,-122.6557711,226,1,0,1,0.304636097349238,1.07918124604762,"PM9_54A_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"744","HR",9,"HR20A","9_HR20A",TRUE,"harvieroad1",49.1607689,-122.7016926,228,5,0,1,0.651818418022682,2.0899051114394,"HR9_20A_05","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"745","HR",9,"HR20A","9_HR20A",TRUE,"harvieroad1",49.1607689,-122.7016926,228,5,0,1,0.651818418022682,2.0899051114394,"HR9_20A_03","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"746","HR",9,"HR03","9_HR03",TRUE,"harvieroad3",49.1515935,-122.7194854,228,1,0,1,1.69356089310735,2.55990662503611,"HR9_03_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
"747","HR",9,"HR33","9_HR33",TRUE,"harvieroad3",49.1479665,-122.730115,228,1,0,1,1.2367339863166,2.1846914308176,"HR9_33_01","B. impatiens",1,0,0,1,1,0,0,0,"worker",0,1,1,0
"748","HR",9,"HR23","9_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,228,4,0,1,1.25923291951957,2.38201704257487,"HR9_23_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"749","HR",9,"HR23","9_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,228,4,0,1,1.25923291951957,2.38201704257487,"HR9_23_03","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,0
"750","HR",9,"HR23","9_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,228,4,0,1,1.25923291951957,2.38201704257487,"HR9_23_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0
"751","HR",9,"HR23","9_HR23",TRUE,"harvieroad4",49.1518644,-122.70223,228,4,0,1,1.25923291951957,2.38201704257487,"HR9_23_04","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,0
