"","site","round","sample_pt","sample_id","sampledImp","julian_date","subsite","lat","long","impatiens_abundance","rufocinctus_abundance","californicus_abundance","vos_abundance","flavifrons_abundance","mixtus_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance","weighted_z_mix","weighted_z_imp","weighted_z_flav","weighted_z_rufo","weighted_z_cal","weighted_z_vos","adjusted_julian"
"1448","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_08","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1449","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_10","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1450","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_11","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1451","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1452","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_03","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1453","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_05","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1454","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_09","B. melanopygus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,0
"1455","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1456","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_04","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1457","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_06","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1458","NR",3,"NR29","3_NR29",TRUE,171,"nicomekl4","49.0749252","-122.7620714",5,0,0,0,1,4,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,"NR3_29_07","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,6,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1459","NR",3,"NR27","3_NR27",TRUE,171,"","49.0746722","-122.7679758",1,0,0,0,0,0,0,1.61926049430375,1.64345267648619,0.304873259663593,0.064538759221956,1.63461133469216,"NR3_27_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1460","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_02","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.00066800275282
"1461","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_04","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.00066800275282
"1462","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_07","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1463","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1464","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1465","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_05","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1466","NR",3,"NR28","3_NR28",TRUE,171,"","49.0789405","-122.7679865",0,3,2,0,1,1,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,"NR3_28_06","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,7,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1467","NR",3,"NR08A","3_NR08A",TRUE,171,"","49.0821239","-122.7707824",0,0,0,0,0,1,0,1.25923291951957,1.39794000867204,0.473061563763831,0.156380196086905,1.59124616236069,"NR3_08A_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1468","NR",3,"NR03","3_NR03",TRUE,171,"","49.0808067","-122.7737623",0,1,0,0,0,1,0.693147180559945,1.46714758573451,1.6232492903979,0.424619283533679,0.143658030060777,1.58805594092197,"NR3_03_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1469","NR",3,"NR03","3_NR03",TRUE,171,"","49.0808067","-122.7737623",0,1,0,0,0,1,0.693147180559945,1.46714758573451,1.6232492903979,0.424619283533679,0.143658030060777,1.58805594092197,"NR3_03_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1470","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_08","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1471","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1472","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_10","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1473","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_03","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1474","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_06","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1475","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_07","B. rufocinctus",1,0,0,0,1,0,0,0,"worker",0,1,1,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1476","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_13","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1477","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_14","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1478","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_15","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1479","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1480","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_04","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1481","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_05","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1482","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_09","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1483","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_11","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1484","NR",3,"NR23","3_NR23",TRUE,171,"nicomekl3","49.0779816","-122.7790408",1,13,0,0,1,0,0.485094091302212,0.698119288935619,4.30131219537225,0.264506436077113,0.147782549949983,1.72593776112481,"NR3_23_12","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,14,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1485","NR",3,"NR09","3_NR09",TRUE,171,"","49.0843568","-122.76717",1,0,0,0,0,0,0,0.793730055158425,2.11727129565576,0.472412925396579,0.131476741555613,1.36314697009093,"NR3_09_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1486","NR",3,"NR04A","3_NR04A",TRUE,171,"nicomekl1","49.0857059","-122.7641659",0,0,0,0,0,0,0,0,NA,0.585346542203356,0.102905909041806,1.11414270973644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,0
"1487","NR",3,"NR14B","3_NR14B",TRUE,171,"","49.0825833","-122.7567284",1,1,0,0,1,1,1.38629436111989,1.89820004221917,2.4814426285023,0.60671212593021,0.061471685403255,1.34065284835868,"NR3_14B_02","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1488","NR",3,"NR14B","3_NR14B",TRUE,171,"","49.0825833","-122.7567284",1,1,0,0,1,1,1.38629436111989,1.89820004221917,2.4814426285023,0.60671212593021,0.061471685403255,1.34065284835868,"NR3_14B_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1489","NR",3,"NR14B","3_NR14B",TRUE,171,"","49.0825833","-122.7567284",1,1,0,0,1,1,1.38629436111989,1.89820004221917,2.4814426285023,0.60671212593021,0.061471685403255,1.34065284835868,"NR3_14B_04","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1490","NR",3,"NR14B","3_NR14B",TRUE,171,"","49.0825833","-122.7567284",1,1,0,0,1,1,1.38629436111989,1.89820004221917,2.4814426285023,0.60671212593021,0.061471685403255,1.34065284835868,"NR3_14B_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1491","NR",3,"NR15A","3_NR15A",TRUE,171,"nicomekl1","49.0859421","-122.7570826",0,0,0,0,0,0,0,0.832490671379545,2.12057393120585,0.601666416721104,0.084035087273365,1.4227840269029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,0
"1492","NR",3,"NR32","3_NR32",TRUE,171,"nicomekl1","49.0896337","-122.7565806",1,0,0,0,0,1,0.693147180559945,1.71535631168177,2.64640372622307,0.271537470228942,0.161106860624423,2.02095978909488,"NR3_32_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
"1493","NR",3,"NR32","3_NR32",TRUE,171,"nicomekl1","49.0896337","-122.7565806",1,0,0,0,0,1,0.693147180559945,1.71535631168177,2.64640372622307,0.271537470228942,0.161106860624423,2.02095978909488,"NR3_32_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1494","NR",3,"NR25","3_NR25",TRUE,171,"nicomekl3","49.0746575","-122.7756397",0,0,0,0,0,0,0,0,1.04139268515823,0.279238803580007,0.066935768809401,1.76496017026652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,0
"1495","NR",3,"NR24","3_NR24",TRUE,171,"nicomekl3","49.0746121","-122.7791267",0,0,0,0,0,1,0,0.997783277909184,2.34439227368511,0.288899818392321,0.0719021529850888,1.70988119289259,"NR3_24_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1496","NR",3,"NR20","3_NR20",TRUE,171,"nicomekl2","49.0864015","-122.779016",0,0,0,0,0,2,0,1.2367339863166,2.1846914308176,0,0.170320745508343,1.87405416422886,"NR3_20_02","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,2,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1497","NR",3,"NR20","3_NR20",TRUE,171,"nicomekl2","49.0864015","-122.779016",0,0,0,0,0,2,0,1.2367339863166,2.1846914308176,0,0.170320745508343,1.87405416422886,"NR3_20_01","B. mixtus",0,0,0,0,0,0,0,0,"worker",0,0,0,2,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1498","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_03","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1499","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_09","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1500","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1501","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_05","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1502","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_07","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1503","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_08","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.557934739305851
"1504","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.14339754640112
"1505","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_04","B. vosnesenskii",1,1,0,0,0,0,1,0,"worker",1,0,1,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.42025819602305
"1506","NR",3,"NR43","3_NR43",TRUE,171,"nicomekl2","49.0834488","-122.776728",0,1,0,2,2,4,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,"NR3_43_06","B. vosnesenskii",1,0,0,0,0,0,1,0,"worker",1,0,1,9,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-1.42025819602305
"1507","NR",3,"NR17A","3_NR17A",TRUE,171,"","49.0825808","-122.7743845",0,0,0,0,0,0,0,0,2.00432137378264,0.119487015900169,0.181825691652888,2.09303337409838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,0
"1508","NR",3,"NR16","3_NR16",TRUE,171,"","49.0850439","-122.7751401",3,2,0,0,1,1,1.27703425946614,0.997783277909184,1.36172783601759,0,0.160066952455877,1.65549597448502,"NR3_16_04","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,4,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-0.143360998096112
"1509","NR",3,"NR16","3_NR16",TRUE,171,"","49.0850439","-122.7751401",3,2,0,0,1,1,1.27703425946614,0.997783277909184,1.36172783601759,0,0.160066952455877,1.65549597448502,"NR3_16_06","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,4,-0.557934739305851,-2.2893797507154,-0.143360998096112,-1.14339754640112,-2.00066800275282,-1.42025819602305,-2.2893797507154
